customer_id,age,gender,item_purchased,category,purchase_amount,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,previous_purchases,payment_method,frequency_of_purchases,age_group,purchase_frequency_days
3466,30,Male,Jacket,Clothing,1277,Washermenpet,XS,Green,Monsoon,4.7,Yes,Standard,Yes,36,Wallet,Occasionally,Adult,90
3467,24,Male,Skirt,Clothing,6082,Tambaram,S,Green,Summer,1.3,Yes,Free Shipping,No,2,Debit Card,Monthly,Young Adult,30
3468,16,Male,Blazer,Clothing,5374,Kodungaiyur,S,Navy,Spring,3.1,No,Express,No,17,Credit Card,Occasionally,Young Adult,90
3469,45,Female,Cap,Clothing,6092,Nungambakkam,S,Yellow,Monsoon,1.5,Yes,Standard,No,25,Credit Card,Fortnightly,Middle-Aged,14
3470,60,Male,Blazer,Clothing,7048,Adyar,XS,Yellow,Festive,4.6,Yes,Free Shipping,Yes,36,UPI,Monthly,Senior,30
3471,49,Other,Leggings,Clothing,1672,Kodungaiyur,XS,Maroon,Summer,4.0,No,Express,Yes,19,Net Banking,Fortnightly,Middle-Aged,14
3472,30,Male,Formal Pants,Clothing,3108,Ambattur,XL,White,Spring,3.1,No,Standard,No,4,Credit Card,Monthly,Adult,30
3473,63,Male,Cap,Clothing,1500,Egmore,L,Black,Monsoon,2.3,No,Express,No,37,UPI,Occasionally,Senior,90
3474,69,Female,Top,Clothing,9859,Chromepet,L,Maroon,Monsoon,3.7,No,Standard,No,22,Wallet,Weekly,Senior,7
3475,49,Other,Shorts,Clothing,1727,Guindy,M,Black,Monsoon,2.9,No,Standard,No,17,UPI,Weekly,Middle-Aged,7
3476,57,Male,Leggings,Clothing,9460,Saidapet,S,Olive,Winter,2.5,Yes,Express,No,23,UPI,Occasionally,Senior,90
3477,18,Other,Tracksuit,Clothing,7002,Velachery,XXL,Teal,Winter,1.8,No,Standard,Yes,36,Net Banking,Occasionally,Young Adult,90
3478,51,Male,Leggings,Clothing,6964,Ambattur,XXL,Teal,Festive,2.5,No,Express,Yes,9,Net Banking,Occasionally,Middle-Aged,90
3479,28,Male,Shirt,Clothing,4206,Perambur,XS,Purple,Festive,4.3,No,Free Shipping,Yes,4,Debit Card,Fortnightly,Young Adult,14
3480,30,Male,Cap,Clothing,8629,Perambur,L,Black,Monsoon,2.8,Yes,Standard,Yes,0,Debit Card,Fortnightly,Adult,14
3481,53,Male,Formal Pants,Clothing,3159,Washermenpet,S,Blue,Festive,2.1,Yes,Express,Yes,3,Cash,Occasionally,Middle-Aged,90
3482,17,Other,Saree,Clothing,4061,Saidapet,XS,Beige,Summer,4.8,Yes,Express,Yes,15,Credit Card,Monthly,Young Adult,30
3483,19,Male,Kurti,Clothing,9822,Adyar,L,Brown,Monsoon,3.5,No,Express,Yes,13,UPI,Fortnightly,Young Adult,14
3484,21,Other,Skirt,Clothing,9294,Velachery,XS,Black,Spring,4.9,No,Free Shipping,Yes,19,Wallet,Occasionally,Young Adult,90
3485,37,Female,Top,Clothing,3061,Guindy,M,Brown,Festive,1.8,No,Express,Yes,29,Net Banking,Occasionally,Adult,90
3486,35,Female,Sweater,Clothing,8468,Guindy,XXL,White,Winter,4.9,Yes,Standard,No,19,Credit Card,Weekly,Adult,7
3487,30,Other,Saree,Clothing,6416,Kodungaiyur,L,Olive,Summer,2.7,No,Free Shipping,Yes,36,Credit Card,Fortnightly,Adult,14
3488,46,Other,Hoodie,Clothing,9440,Mylapore,XXL,Pink,Summer,2.1,No,Free Shipping,No,30,Wallet,Occasionally,Middle-Aged,90
3489,57,Other,Sweater,Clothing,7755,Chromepet,XL,Pink,Spring,1.5,No,Standard,No,31,Debit Card,Occasionally,Senior,90
3490,56,Other,Kurti,Clothing,659,Guindy,S,Green,Festive,1.7,Yes,Express,Yes,4,Credit Card,Fortnightly,Middle-Aged,14
3491,67,Female,Formal Pants,Clothing,6400,Guindy,XL,Green,Summer,3.6,No,Standard,Yes,34,Debit Card,Monthly,Senior,30
3492,32,Male,Chinos,Clothing,7611,Perambur,S,Navy,Spring,3.1,Yes,Standard,No,2,Wallet,Monthly,Adult,30
3493,56,Other,Skirt,Clothing,3183,Perambur,XXL,Maroon,Summer,4.3,No,Free Shipping,No,4,UPI,Monthly,Middle-Aged,30
3494,65,Female,Tracksuit,Clothing,6528,Chromepet,M,Red,Summer,2.4,Yes,Standard,Yes,13,Net Banking,Fortnightly,Senior,14
3495,24,Other,Top,Clothing,1969,Ambattur,XL,Black,Summer,4.9,No,Free Shipping,Yes,30,Debit Card,Monthly,Young Adult,30
3496,42,Other,Top,Clothing,704,Tambaram,M,Olive,Winter,2.5,Yes,Free Shipping,No,1,UPI,Occasionally,Adult,90
3497,33,Female,Formal Pants,Clothing,8345,Pallavaram,XL,Orange,Festive,4.9,Yes,Express,Yes,18,Credit Card,Fortnightly,Adult,14
3498,62,Other,Skirt,Clothing,2199,Egmore,XXL,Yellow,Festive,4.8,No,Free Shipping,No,7,Credit Card,Fortnightly,Senior,14
3499,30,Other,Tracksuit,Clothing,1317,Perambur,M,Maroon,Monsoon,3.5,Yes,Express,Yes,23,Credit Card,Weekly,Adult,7
3500,41,Other,Blazer,Clothing,2102,Anna Nagar,M,Orange,Monsoon,4.1,No,Free Shipping,No,20,UPI,Fortnightly,Adult,14
3501,58,Male,Pajamas,Clothing,3936,Saidapet,S,Maroon,Winter,2.9,Yes,Express,No,11,Wallet,Weekly,Senior,7
3502,23,Female,Cap,Clothing,5911,Velachery,S,Brown,Winter,2.5,Yes,Express,Yes,37,Credit Card,Monthly,Young Adult,30
3503,61,Female,T-shirt,Clothing,7124,Nungambakkam,XL,Black,Winter,3.5,No,Express,No,11,UPI,Occasionally,Senior,90
3504,38,Female,T-shirt,Clothing,4499,Royapettah,S,Black,Monsoon,3.7,No,Free Shipping,No,11,Wallet,Weekly,Adult,7
3505,19,Other,Scarf,Clothing,1059,Guindy,M,Pink,Winter,3.0,No,Express,No,18,Net Banking,Weekly,Young Adult,7
3506,62,Other,Jeans,Clothing,7393,Guindy,XS,Gray,Winter,4.2,No,Express,Yes,17,Debit Card,Weekly,Senior,7
3507,59,Other,Saree,Clothing,6409,Perambur,XS,Purple,Winter,1.5,No,Express,Yes,37,Net Banking,Weekly,Senior,7
3508,27,Female,Sweater,Clothing,8848,Mylapore,S,Beige,Spring,2.9,No,Free Shipping,Yes,15,Cash,Fortnightly,Young Adult,14
3509,39,Other,Formal Pants,Clothing,2709,Tambaram,L,Orange,Summer,3.9,No,Free Shipping,No,18,Credit Card,Fortnightly,Adult,14
3510,51,Female,Pajamas,Clothing,4051,Tambaram,XL,Yellow,Winter,2.8,Yes,Free Shipping,Yes,5,UPI,Weekly,Middle-Aged,7
3511,28,Other,Hoodie,Clothing,4193,Saidapet,XXL,Pink,Summer,4.2,Yes,Free Shipping,Yes,39,Debit Card,Fortnightly,Young Adult,14
3512,40,Other,Leggings,Clothing,4564,Velachery,L,Beige,Festive,2.5,No,Standard,No,8,Debit Card,Monthly,Adult,30
3513,36,Other,Jacket,Clothing,2159,Ambattur,XS,Purple,Winter,3.5,Yes,Standard,Yes,20,Credit Card,Fortnightly,Adult,14
3514,30,Male,Jacket,Clothing,2768,Royapettah,XS,Beige,Monsoon,2.6,No,Standard,No,39,Wallet,Fortnightly,Adult,14
3515,35,Other,Top,Clothing,4708,Perambur,XL,Green,Winter,1.2,No,Standard,Yes,14,Wallet,Monthly,Adult,30
3516,67,Female,Kurti,Clothing,5965,Royapettah,XS,Olive,Summer,2.9,Yes,Express,No,31,Cash,Weekly,Senior,7
3517,26,Female,Sweater,Clothing,7491,Porur,XXL,Blue,Spring,4.6,No,Express,No,11,Credit Card,Monthly,Young Adult,30
3518,27,Male,Dress,Clothing,6114,Adyar,M,White,Festive,3.8,No,Express,Yes,5,Wallet,Monthly,Young Adult,30
3519,68,Female,Chinos,Clothing,9186,Washermenpet,XS,Yellow,Festive,1.7,Yes,Standard,No,19,Credit Card,Occasionally,Senior,90
3520,18,Female,Jeans,Clothing,4371,Pallavaram,L,Green,Spring,2.5,No,Express,Yes,5,Cash,Occasionally,Young Adult,90
3521,17,Other,Shirt,Clothing,3933,Ambattur,XS,Red,Spring,4.5,Yes,Express,Yes,39,Cash,Monthly,Young Adult,30
3522,30,Male,Cap,Clothing,422,Nungambakkam,XL,Maroon,Spring,4.2,Yes,Standard,No,14,Credit Card,Monthly,Adult,30
3523,44,Female,Skirt,Clothing,5987,Pallavaram,XXL,Yellow,Winter,2.1,No,Free Shipping,No,4,Cash,Monthly,Middle-Aged,30
3524,32,Other,Skirt,Clothing,5346,Kodungaiyur,L,Orange,Summer,4.4,No,Standard,No,11,Cash,Occasionally,Adult,90
3525,27,Female,Leggings,Clothing,3432,Kodungaiyur,S,Maroon,Summer,4.2,No,Free Shipping,Yes,6,Debit Card,Monthly,Young Adult,30
3526,43,Male,Leggings,Clothing,4035,Nungambakkam,S,Gray,Summer,1.0,Yes,Express,Yes,2,Cash,Occasionally,Middle-Aged,90
3527,24,Other,Kurti,Clothing,548,Chromepet,M,Brown,Summer,4.8,Yes,Standard,Yes,37,Debit Card,Monthly,Young Adult,30
3528,58,Male,Shirt,Clothing,6866,Nungambakkam,XL,Blue,Monsoon,4.2,No,Free Shipping,Yes,6,UPI,Weekly,Senior,7
3529,57,Other,Pajamas,Clothing,2388,Velachery,L,Red,Spring,2.2,Yes,Standard,No,5,Credit Card,Occasionally,Senior,90
3530,57,Male,Tracksuit,Clothing,947,Anna Nagar,XL,Teal,Festive,2.4,No,Free Shipping,No,5,Cash,Fortnightly,Senior,14
3531,41,Male,Kurti,Clothing,3185,Thiruvanmiyur,L,Blue,Festive,3.6,Yes,Express,Yes,27,UPI,Occasionally,Adult,90
3532,25,Female,Pajamas,Clothing,561,Thiruvanmiyur,XXL,Red,Monsoon,4.4,No,Standard,Yes,6,Net Banking,Monthly,Young Adult,30
3533,59,Female,Hoodie,Clothing,8333,Porur,XL,Teal,Winter,1.1,No,Express,No,19,Credit Card,Monthly,Senior,30
3534,32,Male,Top,Clothing,6873,Anna Nagar,M,Green,Winter,3.6,Yes,Express,Yes,11,UPI,Fortnightly,Adult,14
3535,23,Male,Pajamas,Clothing,5995,Egmore,S,Gray,Winter,3.8,Yes,Express,No,1,Net Banking,Fortnightly,Young Adult,14
3536,20,Female,Hoodie,Clothing,6495,Kodungaiyur,L,Brown,Monsoon,1.4,Yes,Express,No,17,Debit Card,Weekly,Young Adult,7
3537,45,Other,Kurti,Clothing,5086,Kodungaiyur,XL,Pink,Spring,2.4,Yes,Standard,Yes,18,Credit Card,Occasionally,Middle-Aged,90
3538,29,Other,Formal Pants,Clothing,8311,Madipakkam,L,Brown,Spring,4.8,No,Standard,No,3,UPI,Fortnightly,Young Adult,14
3539,28,Male,Sweater,Clothing,5976,Egmore,S,Brown,Summer,4.7,No,Free Shipping,No,6,Wallet,Weekly,Young Adult,7
3540,60,Male,Scarf,Clothing,8789,Velachery,L,Gray,Spring,4.5,No,Standard,Yes,13,Credit Card,Monthly,Senior,30
3541,46,Male,Scarf,Clothing,3714,Saidapet,M,Purple,Winter,1.7,Yes,Express,Yes,39,Wallet,Monthly,Middle-Aged,30
3542,20,Female,Cap,Clothing,8157,Guindy,M,Orange,Monsoon,2.4,No,Free Shipping,No,0,Cash,Weekly,Young Adult,7
3543,68,Other,Chinos,Clothing,6309,Perambur,XL,Orange,Spring,3.6,Yes,Standard,No,12,Debit Card,Weekly,Senior,7
3544,64,Male,Shorts,Clothing,2015,Saidapet,S,Green,Monsoon,3.4,No,Standard,Yes,10,Credit Card,Fortnightly,Senior,14
3545,31,Male,Kurti,Clothing,9983,Kodungaiyur,XL,Navy,Summer,1.6,No,Free Shipping,No,10,Cash,Fortnightly,Adult,14
3546,68,Female,Sweater,Clothing,6015,Ambattur,XL,Green,Summer,3.4,Yes,Free Shipping,Yes,25,UPI,Weekly,Senior,7
3547,66,Female,Sweater,Clothing,7329,Velachery,XXL,Maroon,Winter,1.9,No,Free Shipping,No,16,Cash,Occasionally,Senior,90
3548,55,Other,Hoodie,Clothing,3259,T Nagar,XL,Black,Winter,2.6,No,Express,No,10,Wallet,Fortnightly,Middle-Aged,14
3549,17,Male,Scarf,Clothing,426,Pallavaram,XL,Pink,Monsoon,3.3,Yes,Free Shipping,Yes,32,UPI,Weekly,Young Adult,7
3550,65,Female,Sweater,Clothing,1385,Mylapore,S,Yellow,Winter,1.8,Yes,Standard,Yes,3,Credit Card,Weekly,Senior,7
3551,31,Male,Chinos,Clothing,8925,Washermenpet,S,Navy,Summer,2.5,Yes,Standard,Yes,13,Net Banking,Monthly,Adult,30
3552,21,Other,Shirt,Clothing,4280,Chromepet,S,Beige,Spring,4.2,No,Standard,Yes,21,Credit Card,Weekly,Young Adult,7
3553,55,Female,Saree,Clothing,7976,Kodungaiyur,XS,Purple,Winter,3.2,No,Express,Yes,12,Debit Card,Fortnightly,Middle-Aged,14
3554,32,Male,Scarf,Clothing,8387,Guindy,L,Olive,Monsoon,2.3,No,Express,Yes,38,Credit Card,Weekly,Adult,7
3555,17,Female,Pajamas,Clothing,2902,Guindy,M,Navy,Spring,1.0,Yes,Free Shipping,Yes,39,Net Banking,Weekly,Young Adult,7
3556,61,Female,Top,Clothing,555,Egmore,XS,Orange,Spring,1.8,Yes,Standard,Yes,11,Net Banking,Occasionally,Senior,90
3557,54,Female,Skirt,Clothing,5364,Guindy,XXL,Red,Spring,2.4,Yes,Express,No,11,Cash,Fortnightly,Middle-Aged,14
3558,63,Other,Scarf,Clothing,535,Porur,M,Blue,Winter,4.3,Yes,Free Shipping,Yes,10,Wallet,Weekly,Senior,7
3559,39,Female,Jacket,Clothing,9171,Thiruvanmiyur,XXL,Maroon,Monsoon,2.8,Yes,Standard,No,31,Credit Card,Occasionally,Adult,90
3560,22,Other,Hoodie,Clothing,6305,Mylapore,S,Black,Monsoon,3.3,Yes,Express,No,31,Net Banking,Occasionally,Young Adult,90
3561,33,Other,Leggings,Clothing,1413,Egmore,L,Pink,Summer,1.6,No,Standard,Yes,31,Cash,Occasionally,Adult,90
3562,24,Other,Cap,Clothing,3035,Kodungaiyur,XL,Maroon,Spring,2.7,Yes,Standard,No,24,Wallet,Fortnightly,Young Adult,14
3563,50,Other,Shorts,Clothing,1791,Mylapore,XS,Yellow,Monsoon,3.7,Yes,Express,No,35,Wallet,Occasionally,Middle-Aged,90
3564,40,Female,Leggings,Clothing,9802,Mylapore,XL,Teal,Winter,1.7,Yes,Standard,No,7,Wallet,Occasionally,Adult,90
3565,63,Female,Dress,Clothing,3764,Chromepet,XS,Pink,Festive,1.1,No,Standard,No,3,Cash,Weekly,Senior,7
3566,66,Female,Top,Clothing,4277,Chromepet,XL,Maroon,Monsoon,4.5,No,Standard,No,26,UPI,Monthly,Senior,30
3567,33,Female,Tracksuit,Clothing,3303,Saidapet,M,Maroon,Monsoon,3.6,Yes,Express,No,16,Net Banking,Fortnightly,Adult,14
3568,18,Female,Hoodie,Clothing,7349,Nungambakkam,M,Orange,Spring,1.6,No,Free Shipping,Yes,3,Net Banking,Weekly,Young Adult,7
3569,68,Female,Scarf,Clothing,4044,Washermenpet,M,Purple,Summer,1.6,Yes,Free Shipping,Yes,36,Cash,Weekly,Senior,7
3570,25,Female,Kurti,Clothing,6033,Egmore,XXL,Navy,Winter,2.7,Yes,Standard,No,25,Debit Card,Weekly,Young Adult,7
3571,17,Male,Tracksuit,Clothing,5879,Pallavaram,XXL,Red,Spring,3.6,Yes,Express,No,23,Credit Card,Monthly,Young Adult,30
3572,66,Female,Formal Pants,Clothing,7039,Saidapet,XS,Olive,Spring,2.4,Yes,Express,No,2,Cash,Occasionally,Senior,90
3573,16,Female,Formal Pants,Clothing,6473,Royapettah,XL,Black,Winter,3.3,No,Standard,Yes,19,Credit Card,Weekly,Young Adult,7
3574,33,Female,Shorts,Clothing,3581,Porur,XL,Navy,Summer,2.6,Yes,Standard,Yes,12,Cash,Monthly,Adult,30
3575,23,Male,Shirt,Clothing,8617,Velachery,S,Navy,Festive,4.9,No,Free Shipping,No,28,Net Banking,Monthly,Young Adult,30
3576,35,Female,Scarf,Clothing,1634,Pallavaram,L,Pink,Summer,2.2,Yes,Free Shipping,Yes,26,Wallet,Fortnightly,Adult,14
3577,23,Male,Shirt,Clothing,1919,Chromepet,M,Black,Monsoon,2.5,No,Standard,No,17,Net Banking,Occasionally,Young Adult,90
3578,38,Other,Leggings,Clothing,1947,Pallavaram,XS,Brown,Festive,2.1,No,Standard,No,1,Wallet,Occasionally,Adult,90
3579,34,Male,Blazer,Clothing,927,Mylapore,M,Olive,Winter,4.1,No,Free Shipping,No,17,Debit Card,Occasionally,Adult,90
3580,36,Male,Blazer,Clothing,4131,Adyar,S,White,Festive,3.0,Yes,Standard,No,27,Credit Card,Monthly,Adult,30
3581,35,Male,Blazer,Clothing,6936,Nungambakkam,M,Beige,Festive,2.2,Yes,Standard,No,23,Net Banking,Occasionally,Adult,90
3582,38,Male,Kurti,Clothing,9646,T Nagar,L,Navy,Spring,2.6,Yes,Standard,No,35,Credit Card,Weekly,Adult,7
3583,64,Female,Hoodie,Clothing,6665,Egmore,XXL,Yellow,Festive,3.5,No,Express,Yes,32,UPI,Fortnightly,Senior,14
3584,41,Other,Shorts,Clothing,9215,Egmore,XXL,Green,Summer,2.5,No,Express,No,7,Debit Card,Monthly,Adult,30
3585,53,Female,Formal Pants,Clothing,1475,Adyar,XS,Olive,Spring,2.5,Yes,Free Shipping,No,6,Wallet,Occasionally,Middle-Aged,90
3586,32,Other,Cap,Clothing,4189,Nungambakkam,S,Pink,Festive,3.6,Yes,Free Shipping,No,1,Cash,Fortnightly,Adult,14
3587,63,Male,Cap,Clothing,4387,Pallavaram,XS,White,Winter,1.0,No,Express,No,19,Credit Card,Occasionally,Senior,90
3588,32,Other,Jacket,Clothing,4067,Velachery,XS,Maroon,Monsoon,1.1,No,Express,No,0,UPI,Occasionally,Adult,90
3589,53,Female,T-shirt,Clothing,3655,Pallavaram,M,Red,Winter,3.0,Yes,Express,No,10,Credit Card,Monthly,Middle-Aged,30
3590,55,Male,Formal Pants,Clothing,9524,T Nagar,XXL,Green,Winter,1.6,No,Standard,No,33,Debit Card,Monthly,Middle-Aged,30
3591,36,Male,Formal Pants,Clothing,8274,Thiruvanmiyur,M,Blue,Winter,1.3,Yes,Express,No,33,Cash,Fortnightly,Adult,14
3592,62,Other,Scarf,Clothing,3894,Thiruvanmiyur,L,Teal,Summer,3.5,Yes,Express,No,15,Credit Card,Monthly,Senior,30
3593,31,Male,Dress,Clothing,821,Perambur,M,Pink,Summer,2.9,No,Express,No,35,Cash,Weekly,Adult,7
3594,35,Female,T-shirt,Clothing,3972,Egmore,XL,Brown,Summer,4.7,Yes,Express,No,18,Net Banking,Fortnightly,Adult,14
3595,34,Male,Pajamas,Clothing,908,Pallavaram,S,Black,Winter,4.9,No,Express,No,30,Net Banking,Fortnightly,Adult,14
3596,38,Male,Formal Pants,Clothing,3020,Perambur,M,Olive,Monsoon,1.4,No,Express,No,1,Cash,Fortnightly,Adult,14
3597,66,Other,Shirt,Clothing,6613,Egmore,L,Green,Spring,4.7,No,Standard,No,7,Debit Card,Monthly,Senior,30
3598,18,Other,Jeans,Clothing,8741,T Nagar,S,Navy,Festive,4.1,No,Free Shipping,No,29,Cash,Monthly,Young Adult,30
3599,63,Other,Sweater,Clothing,8689,Kodungaiyur,L,Yellow,Summer,5.0,Yes,Express,Yes,9,Debit Card,Monthly,Senior,30
3600,56,Other,Shirt,Clothing,7890,T Nagar,XXL,Orange,Summer,4.7,Yes,Free Shipping,Yes,9,Net Banking,Fortnightly,Middle-Aged,14
3601,41,Other,Jeans,Clothing,4817,Adyar,L,Pink,Monsoon,4.1,Yes,Express,Yes,18,UPI,Occasionally,Adult,90
3602,39,Female,Kurti,Clothing,8386,Perambur,S,Purple,Summer,3.8,Yes,Standard,Yes,35,Credit Card,Monthly,Adult,30
3603,49,Female,Blazer,Clothing,3205,Porur,S,Navy,Spring,4.7,No,Free Shipping,No,6,Wallet,Monthly,Middle-Aged,30
3604,34,Other,Dress,Clothing,5829,Adyar,L,Gray,Summer,4.0,No,Free Shipping,Yes,34,Wallet,Fortnightly,Adult,14
3605,24,Male,Blazer,Clothing,2725,Ambattur,XS,Olive,Winter,3.2,Yes,Free Shipping,Yes,30,Credit Card,Monthly,Young Adult,30
3606,27,Female,Sweater,Clothing,5361,Pallavaram,XL,Navy,Winter,2.8,No,Free Shipping,No,1,Wallet,Weekly,Young Adult,7
3607,68,Other,Shirt,Clothing,5806,Nungambakkam,L,White,Summer,1.9,No,Free Shipping,No,3,Cash,Occasionally,Senior,90
3608,46,Female,Sweater,Clothing,753,Madipakkam,L,Teal,Festive,2.2,Yes,Express,No,19,Cash,Monthly,Middle-Aged,30
3609,36,Other,Scarf,Clothing,4204,Adyar,M,Gray,Monsoon,3.5,Yes,Express,Yes,9,UPI,Monthly,Adult,30
3610,66,Female,Hoodie,Clothing,6561,Egmore,M,Gray,Monsoon,4.0,No,Standard,Yes,10,Debit Card,Weekly,Senior,7
3611,53,Other,Jacket,Clothing,3302,Egmore,XL,Brown,Spring,2.7,Yes,Express,No,34,Debit Card,Monthly,Middle-Aged,30
3612,43,Female,T-shirt,Clothing,1557,Chromepet,M,Orange,Winter,4.3,No,Express,Yes,6,Credit Card,Monthly,Middle-Aged,30
3613,57,Female,Jeans,Clothing,5797,Nungambakkam,XXL,Teal,Summer,1.7,No,Express,No,3,Debit Card,Fortnightly,Senior,14
3614,39,Female,Chinos,Clothing,5763,Adyar,XS,Pink,Festive,4.1,Yes,Express,Yes,31,UPI,Occasionally,Adult,90
3615,16,Other,Shorts,Clothing,8264,Egmore,M,Yellow,Summer,4.7,Yes,Free Shipping,No,16,Wallet,Fortnightly,Young Adult,14
3616,68,Male,Blazer,Clothing,7599,Tambaram,XXL,Blue,Summer,4.4,No,Free Shipping,Yes,33,UPI,Monthly,Senior,30
3617,49,Male,Formal Pants,Clothing,2065,Thiruvanmiyur,L,Gray,Monsoon,3.0,No,Free Shipping,No,2,Debit Card,Weekly,Middle-Aged,7
3618,18,Male,Chinos,Clothing,4382,Royapettah,XXL,Green,Monsoon,1.4,No,Free Shipping,Yes,9,UPI,Weekly,Young Adult,7
3619,33,Male,Tracksuit,Clothing,6597,Porur,XS,Beige,Monsoon,4.0,No,Express,No,28,UPI,Occasionally,Adult,90
3620,56,Male,Skirt,Clothing,844,Anna Nagar,XXL,Yellow,Monsoon,3.8,No,Standard,Yes,10,Credit Card,Occasionally,Middle-Aged,90
3621,57,Other,Chinos,Clothing,6963,Adyar,S,Maroon,Summer,3.5,Yes,Standard,No,31,Wallet,Weekly,Senior,7
3622,45,Female,Saree,Clothing,3072,Madipakkam,XL,Purple,Monsoon,3.6,No,Standard,No,37,Wallet,Occasionally,Middle-Aged,90
3623,65,Male,Blazer,Clothing,3889,Tambaram,M,Teal,Festive,4.3,Yes,Free Shipping,Yes,36,Cash,Weekly,Senior,7
3624,33,Female,Blazer,Clothing,4344,Washermenpet,XL,Gray,Monsoon,3.9,Yes,Free Shipping,Yes,31,Credit Card,Occasionally,Adult,90
3625,40,Male,Skirt,Clothing,5771,Adyar,XXL,Pink,Summer,1.1,No,Standard,No,1,Debit Card,Weekly,Adult,7
3626,31,Male,Shorts,Clothing,8534,Nungambakkam,L,Navy,Festive,4.8,No,Standard,No,6,UPI,Fortnightly,Adult,14
3627,55,Female,Kurti,Clothing,9620,Thiruvanmiyur,XXL,Yellow,Spring,4.2,Yes,Free Shipping,No,21,Wallet,Fortnightly,Middle-Aged,14
3628,30,Female,Formal Pants,Clothing,3345,Thiruvanmiyur,L,Gray,Monsoon,1.7,Yes,Express,Yes,32,Cash,Fortnightly,Adult,14
3629,25,Other,Sweater,Clothing,8193,Mylapore,L,Gray,Summer,5.0,Yes,Express,Yes,18,Net Banking,Fortnightly,Young Adult,14
3630,31,Other,Chinos,Clothing,3916,Perambur,XS,Purple,Spring,4.8,Yes,Express,No,27,UPI,Monthly,Adult,30
3631,56,Male,Kurti,Clothing,6794,Perambur,XL,Pink,Monsoon,1.7,No,Express,No,29,Credit Card,Fortnightly,Middle-Aged,14
3632,44,Other,Dress,Clothing,2731,Velachery,XXL,Olive,Winter,2.9,No,Standard,Yes,2,Credit Card,Fortnightly,Middle-Aged,14
3633,30,Male,Scarf,Clothing,1317,Thiruvanmiyur,L,Yellow,Spring,1.5,Yes,Express,No,32,Net Banking,Fortnightly,Adult,14
3634,67,Other,Skirt,Clothing,7225,Adyar,M,Olive,Spring,2.6,No,Standard,No,23,Debit Card,Weekly,Senior,7
3635,46,Female,Formal Pants,Clothing,2091,Ambattur,S,Gray,Winter,1.4,Yes,Express,Yes,39,Net Banking,Monthly,Middle-Aged,30
3636,57,Female,Leggings,Clothing,728,Perambur,XS,Navy,Festive,4.6,No,Standard,Yes,14,Credit Card,Fortnightly,Senior,14
3637,68,Female,Shirt,Clothing,4336,T Nagar,XL,Navy,Winter,2.0,Yes,Express,No,31,UPI,Fortnightly,Senior,14
3638,32,Female,Scarf,Clothing,4770,Pallavaram,XS,Navy,Winter,2.3,Yes,Free Shipping,Yes,4,UPI,Weekly,Adult,7
3639,40,Female,Jacket,Clothing,2807,Porur,XXL,Olive,Monsoon,1.2,No,Free Shipping,Yes,14,Debit Card,Fortnightly,Adult,14
3640,47,Female,Hoodie,Clothing,7451,Porur,S,Brown,Winter,4.5,No,Free Shipping,No,2,Credit Card,Weekly,Middle-Aged,7
3641,49,Female,Pajamas,Clothing,7089,Saidapet,XS,Purple,Monsoon,3.2,Yes,Standard,No,23,Net Banking,Weekly,Middle-Aged,7
3642,29,Female,Tracksuit,Clothing,5415,Porur,M,Pink,Summer,3.7,Yes,Express,No,1,Credit Card,Monthly,Young Adult,30
3643,69,Female,Blazer,Clothing,2845,Egmore,XXL,Navy,Winter,1.3,No,Express,No,37,Net Banking,Fortnightly,Senior,14
3644,26,Male,Kurti,Clothing,7103,Nungambakkam,XL,Brown,Monsoon,1.4,Yes,Standard,No,1,Net Banking,Fortnightly,Young Adult,14
3645,18,Other,Blazer,Clothing,2679,Thiruvanmiyur,XS,Purple,Monsoon,4.5,No,Free Shipping,Yes,24,Wallet,Monthly,Young Adult,30
3646,44,Other,Blazer,Clothing,8665,Tambaram,XL,Blue,Winter,4.5,No,Standard,No,13,Cash,Monthly,Middle-Aged,30
3647,30,Other,Dress,Clothing,754,Nungambakkam,XS,Black,Spring,2.3,Yes,Standard,No,9,UPI,Weekly,Adult,7
3648,41,Other,Dress,Clothing,2403,Thiruvanmiyur,L,Teal,Festive,3.6,No,Free Shipping,No,26,Credit Card,Weekly,Adult,7
3649,20,Female,Saree,Clothing,7703,Thiruvanmiyur,S,Navy,Festive,4.5,No,Express,No,5,Net Banking,Monthly,Young Adult,30
3650,47,Female,Jeans,Clothing,5204,Washermenpet,XS,Maroon,Winter,3.5,No,Standard,Yes,9,Cash,Weekly,Middle-Aged,7
3651,26,Female,T-shirt,Clothing,3031,T Nagar,M,Black,Spring,1.1,No,Standard,No,4,Cash,Fortnightly,Young Adult,14
3652,27,Female,Chinos,Clothing,7081,Thiruvanmiyur,XS,Orange,Festive,3.4,No,Free Shipping,Yes,35,Net Banking,Fortnightly,Young Adult,14
3653,65,Male,Leggings,Clothing,8507,Saidapet,M,Gray,Monsoon,3.9,No,Free Shipping,No,19,UPI,Occasionally,Senior,90
3654,16,Other,Cap,Clothing,6528,Pallavaram,M,Blue,Monsoon,1.2,Yes,Standard,No,3,Credit Card,Monthly,Young Adult,30
3655,63,Male,Leggings,Clothing,8831,Tambaram,XS,Orange,Winter,2.0,No,Express,Yes,13,Net Banking,Fortnightly,Senior,14
